Column1	Column2	Column3	Column5
chrX	104850001	2320000001	1.02E-09
chrX	104900001	2320050001	1.02E-09
chrX	104950001	2320100001	1.02E-09
chrX	105000001	2320150001	1.02E-09
chrX	105050001	2320200001	1.02E-09
chrX	105100001	2320250001	1.02E-09
chrX	105150001	2320300001	1.02E-09
chrX	105200001	2320350001	1.02E-09
chrX	105250001	2320400001	1.02E-09
chrX	105300001	2320450001	1.02E-09
chrX	105350001	2320500001	1.02E-09
chrX	105400001	2320550001	1.02E-09
chrX	105450001	2320600001	1.02E-09
chrX	105500001	2320650001	1.02E-09
chrX	105550001	2320700001	1.02E-09
chrX	105600001	2320750001	1.02E-09
chrX	105650001	2320800001	1.02E-09
chrX	105700001	2320850001	1.02E-09
chrX	105750001	2320900001	1.02E-09
chrX	105800001	2320950001	1.02E-09
chrX	105850001	2321000001	1.02E-09
chrX	105900001	2321050001	1.02E-09
chrX	105950001	2321100001	1.02E-09
chrX	106000001	2321150001	1.78E-09
chrX	106050001	2321200001	1.78E-09
chrX	106100001	2321250001	1.78E-09
chrX	106150001	2321300001	1.78E-09
chrX	106200001	2321350001	1.78E-09
chrX	106250001	2321400001	1.78E-09
chrX	106300001	2321450001	1.78E-09
chrX	106350001	2321500001	1.78E-09
chrX	106400001	2321550001	1.78E-09
chrX	106450001	2321600001	1.78E-09
chrX	106500001	2321650001	1.78E-09
chrX	106550001	2321700001	1.78E-09
chrX	106600001	2321750001	1.78E-09
chrX	106650001	2321800001	1.78E-09
chrX	106700001	2321850001	1.78E-09
chrX	106750001	2321900001	1.78E-09
chrX	106800001	2321950001	1.78E-09
chrX	106850001	2322000001	1.78E-09
chrX	106900001	2322050001	1.78E-09
chrX	106950001	2322100001	1.78E-09
chrX	107000001	2322150001	1.78E-09
chrX	107050001	2322200001	1.78E-09
chrX	107100001	2322250001	1.78E-09
chrX	107150001	2322300001	1.78E-09
chrX	107200001	2322350001	1.78E-09
chrX	107250001	2322400001	1.78E-09
chrX	107300001	2322450001	1.78E-09
chrX	107350001	2322500001	1.78E-09
chrX	107400001	2322550001	1.78E-09
chrX	107450001	2322600001	1.78E-09
chrX	107500001	2322650001	1.78E-09
chrX	107550001	2322700001	1.78E-09
chrX	107600001	2322750001	1.78E-09
chrX	107650001	2322800001	1.78E-09
chrX	107700001	2322850001	1.78E-09
chrX	107750001	2322900001	1.78E-09
chrX	107800001	2322950001	1.78E-09
chrX	107850001	2323000001	1.78E-09
chrX	107900001	2323050001	1.78E-09
chrX	107950001	2323100001	1.78E-09
chrX	108000001	2323150001	2.94E-09
chrX	108050001	2323200001	2.94E-09
chrX	108100001	2323250001	2.94E-09
chrX	108150001	2323300001	2.94E-09
chrX	108200001	2323350001	2.94E-09
chrX	108250001	2323400001	2.94E-09
chrX	108300001	2323450001	2.94E-09
chrX	108350001	2323500001	2.94E-09
chrX	108400001	2323550001	2.94E-09
chrX	108450001	2323600001	2.94E-09
chrX	108500001	2323650001	2.94E-09
chrX	108550001	2323700001	2.94E-09
chrX	108600001	2323750001	2.94E-09
chrX	108650001	2323800001	2.94E-09
chrX	108700001	2323850001	2.94E-09
chrX	108750001	2323900001	2.94E-09
chrX	108800001	2323950001	2.94E-09
chrX	108850001	2324000001	2.94E-09
chrX	108900001	2324050001	2.94E-09
chrX	108950001	2324100001	2.94E-09
chrX	109000001	2324150001	2.94E-09
chrX	109050001	2324200001	2.94E-09
chrX	109100001	2324250001	2.94E-09
chrX	109150001	2324300001	2.94E-09
chrX	109200001	2324350001	2.94E-09
chrX	109250001	2324400001	2.94E-09
chrX	109300001	2324450001	2.94E-09
chrX	109350001	2324500001	2.94E-09
chrX	109400001	2324550001	2.94E-09
chrX	109450001	2324600001	2.94E-09
chrX	109500001	2324650001	2.94E-09
chrX	109550001	2324700001	2.94E-09
chrX	109600001	2324750001	2.94E-09
chrX	109650001	2324800001	2.94E-09
chrX	109700001	2324850001	2.94E-09
chrX	109750001	2324900001	2.94E-09
chrX	109800001	2324950001	2.94E-09
chrX	109850001	2325000001	2.94E-09
chrX	109900001	2325050001	2.94E-09
chrX	109950001	2325100001	2.94E-09
chrX	110000001	2325150001	1.48E-09
chrX	110050001	2325200001	1.48E-09
chrX	110100001	2325250001	1.48E-09
chrX	110150001	2325300001	1.48E-09
chrX	110200001	2325350001	1.48E-09
chrX	110250001	2325400001	1.48E-09
chrX	110300001	2325450001	1.48E-09
chrX	110350001	2325500001	1.48E-09
chrX	110400001	2325550001	1.48E-09
chrX	110450001	2325600001	1.48E-09
chrX	110500001	2325650001	1.48E-09
chrX	110550001	2325700001	1.48E-09
chrX	110600001	2325750001	1.48E-09
chrX	110650001	2325800001	1.48E-09
chrX	110700001	2325850001	1.48E-09
chrX	110750001	2325900001	1.48E-09
chrX	110800001	2325950001	1.48E-09
chrX	110850001	2326000001	1.48E-09
chrX	110900001	2326050001	1.48E-09
chrX	110950001	2326100001	1.48E-09
chrX	111000001	2326150001	1.48E-09
chrX	111050001	2326200001	1.48E-09
chrX	111100001	2326250001	1.48E-09
chrX	111150001	2326300001	1.48E-09
chrX	111200001	2326350001	1.48E-09
chrX	111250001	2326400001	1.48E-09
chrX	111300001	2326450001	1.48E-09
chrX	111350001	2326500001	1.48E-09
chrX	111400001	2326550001	1.48E-09
chrX	111450001	2326600001	1.48E-09
chrX	111500001	2326650001	1.48E-09
chrX	111550001	2326700001	1.48E-09
chrX	111600001	2326750001	1.48E-09
chrX	111650001	2326800001	1.48E-09
chrX	111700001	2326850001	1.48E-09
chrX	111750001	2326900001	1.48E-09
chrX	111800001	2326950001	1.48E-09
chrX	111850001	2327000001	1.48E-09
chrX	111900001	2327050001	1.48E-09
chrX	111950001	2327100001	1.48E-09
chrX	112000001	2327150001	1.24E-09
chrX	112050001	2327200001	1.24E-09
chrX	112100001	2327250001	1.24E-09
chrX	112150001	2327300001	1.24E-09
chrX	112200001	2327350001	1.24E-09
chrX	112250001	2327400001	1.24E-09
chrX	112300001	2327450001	1.24E-09
chrX	112350001	2327500001	1.24E-09
chrX	112400001	2327550001	1.24E-09
chrX	112450001	2327600001	1.24E-09
chrX	112500001	2327650001	1.24E-09
chrX	112550001	2327700001	1.24E-09
chrX	112600001	2327750001	1.24E-09
chrX	112650001	2327800001	1.24E-09
chrX	112700001	2327850001	1.24E-09
chrX	112750001	2327900001	1.24E-09
chrX	112800001	2327950001	1.24E-09
chrX	112850001	2328000001	1.24E-09
chrX	112900001	2328050001	1.24E-09
chrX	112950001	2328100001	1.24E-09
chrX	113000001	2328150001	1.24E-09
chrX	113050001	2328200001	1.24E-09
chrX	113100001	2328250001	1.24E-09
chrX	113150001	2328300001	1.24E-09
chrX	113200001	2328350001	1.24E-09
chrX	113250001	2328400001	1.24E-09
chrX	113300001	2328450001	1.24E-09
chrX	113350001	2328500001	1.24E-09
chrX	113400001	2328550001	1.24E-09
chrX	113450001	2328600001	1.24E-09
chrX	113500001	2328650001	1.24E-09
chrX	113550001	2328700001	1.24E-09
chrX	113600001	2328750001	1.24E-09
chrX	113650001	2328800001	1.24E-09
chrX	113700001	2328850001	1.24E-09
chrX	113750001	2328900001	1.24E-09
chrX	113800001	2328950001	1.24E-09
chrX	113850001	2329000001	1.24E-09
chrX	113900001	2329050001	1.24E-09
chrX	113950001	2329100001	1.24E-09
chrX	114000001	2329150001	4.13E-10
chrX	114050001	2329200001	4.13E-10
chrX	114100001	2329250001	4.13E-10
chrX	114150001	2329300001	4.13E-10
chrX	114200001	2329350001	4.13E-10
chrX	114250001	2329400001	4.13E-10
chrX	114300001	2329450001	4.13E-10
chrX	114350001	2329500001	4.13E-10
chrX	114400001	2329550001	4.13E-10
chrX	114450001	2329600001	4.13E-10
chrX	114500001	2329650001	4.13E-10
chrX	114550001	2329700001	4.13E-10
chrX	114600001	2329750001	4.13E-10
chrX	114650001	2329800001	4.13E-10
chrX	114700001	2329850001	4.13E-10
chrX	114750001	2329900001	4.13E-10
chrX	114800001	2329950001	4.13E-10
chrX	114850001	2330000001	4.13E-10
chrX	114900001	2330050001	4.13E-10
chrX	114950001	2330100001	4.13E-10
chrX	115000001	2330150001	4.13E-10
chrX	115050001	2330200001	4.13E-10
chrX	115100001	2330250001	4.13E-10
chrX	115150001	2330300001	4.13E-10
chrX	115200001	2330350001	4.13E-10
chrX	115250001	2330400001	4.13E-10
chrX	115300001	2330450001	4.13E-10
chrX	115350001	2330500001	4.13E-10
chrX	115400001	2330550001	4.13E-10
chrX	115450001	2330600001	4.13E-10
chrX	115500001	2330650001	4.13E-10
chrX	115550001	2330700001	4.13E-10
chrX	115600001	2330750001	4.13E-10
chrX	115650001	2330800001	4.13E-10
chrX	115700001	2330850001	4.13E-10
chrX	115750001	2330900001	4.13E-10
chrX	115800001	2330950001	4.13E-10
chrX	115850001	2331000001	4.13E-10
chrX	115900001	2331050001	4.13E-10
chrX	115950001	2331100001	4.13E-10
chrX	116000001	2331150001	7.99E-10
chrX	116050001	2331200001	7.99E-10
chrX	116100001	2331250001	7.99E-10
chrX	116150001	2331300001	7.99E-10
chrX	116200001	2331350001	7.99E-10
chrX	116250001	2331400001	7.99E-10
chrX	116300001	2331450001	7.99E-10
chrX	116350001	2331500001	7.99E-10
chrX	116400001	2331550001	7.99E-10
chrX	116450001	2331600001	7.99E-10
chrX	116500001	2331650001	7.99E-10
chrX	116550001	2331700001	7.99E-10
chrX	116600001	2331750001	7.99E-10
chrX	116650001	2331800001	7.99E-10
chrX	116700001	2331850001	7.99E-10
chrX	116750001	2331900001	7.99E-10
chrX	116800001	2331950001	7.99E-10
chrX	116850001	2332000001	7.99E-10
chrX	116900001	2332050001	7.99E-10
chrX	116950001	2332100001	7.99E-10
chrX	117000001	2332150001	7.99E-10
chrX	117050001	2332200001	7.99E-10
chrX	117100001	2332250001	7.99E-10
chrX	117150001	2332300001	7.99E-10
chrX	117200001	2332350001	7.99E-10
chrX	117250001	2332400001	7.99E-10
chrX	117300001	2332450001	7.99E-10
chrX	117350001	2332500001	7.99E-10
chrX	117400001	2332550001	7.99E-10
chrX	117450001	2332600001	7.99E-10
chrX	117500001	2332650001	7.99E-10
chrX	117550001	2332700001	7.99E-10
chrX	117600001	2332750001	7.99E-10
chrX	117650001	2332800001	7.99E-10
chrX	117700001	2332850001	7.99E-10
chrX	117750001	2332900001	7.99E-10
chrX	117800001	2332950001	7.99E-10
chrX	117850001	2333000001	7.99E-10
chrX	117900001	2333050001	7.99E-10
chrX	117950001	2333100001	7.99E-10
chrX	118000001	2333150001	1.89E-09
chrX	118050001	2333200001	1.89E-09
chrX	118100001	2333250001	1.89E-09
chrX	118150001	2333300001	1.89E-09
chrX	118200001	2333350001	1.89E-09
chrX	118250001	2333400001	1.89E-09
chrX	118300001	2333450001	1.89E-09
chrX	118350001	2333500001	1.89E-09
chrX	118400001	2333550001	1.89E-09
chrX	118450001	2333600001	1.89E-09
chrX	118500001	2333650001	1.89E-09
chrX	118550001	2333700001	1.89E-09
chrX	118600001	2333750001	1.89E-09
chrX	118650001	2333800001	1.89E-09
chrX	118700001	2333850001	1.89E-09
chrX	118750001	2333900001	1.89E-09
chrX	118800001	2333950001	1.89E-09
chrX	118850001	2334000001	1.89E-09
chrX	118900001	2334050001	1.89E-09
chrX	118950001	2334100001	1.89E-09
chrX	119000001	2334150001	1.89E-09
chrX	119050001	2334200001	1.89E-09
chrX	119100001	2334250001	1.89E-09
chrX	119150001	2334300001	1.89E-09
chrX	119200001	2334350001	1.89E-09
chrX	119250001	2334400001	1.89E-09
chrX	119300001	2334450001	1.89E-09
chrX	119350001	2334500001	1.89E-09
chrX	119400001	2334550001	1.89E-09
chrX	119450001	2334600001	1.89E-09
chrX	119500001	2334650001	1.89E-09
chrX	119550001	2334700001	1.89E-09
chrX	119600001	2334750001	1.89E-09
chrX	119650001	2334800001	1.89E-09
chrX	119700001	2334850001	1.89E-09
chrX	119750001	2334900001	1.89E-09
chrX	119800001	2334950001	1.89E-09
chrX	119850001	2335000001	1.89E-09
chrX	119900001	2335050001	1.89E-09
chrX	119950001	2335100001	1.89E-09
chrX	120000001	2335150001	1.89E-09
chrX	120050001	2335200001	1.89E-09
chrX	120100001	2335250001	1.89E-09
chrX	120150001	2335300001	1.89E-09
chrX	120200001	2335350001	1.89E-09
chrX	120250001	2335400001	1.89E-09
chrX	120300001	2335450001	1.89E-09
chrX	120350001	2335500001	1.89E-09
chrX	120400001	2335550001	1.89E-09
chrX	120450001	2335600001	1.89E-09
chrX	120500001	2335650001	1.89E-09
chrX	120550001	2335700001	1.89E-09
chrX	120600001	2335750001	1.89E-09
chrX	120650001	2335800001	1.89E-09
chrX	120700001	2335850001	1.89E-09
chrX	120750001	2335900001	1.89E-09
chrX	120800001	2335950001	1.89E-09
chrX	120850001	2336000001	1.89E-09
chrX	120900001	2336050001	1.89E-09
chrX	120950001	2336100001	1.89E-09
chrX	121000001	2336150001	
